"","date","nox","site","code"
"261",2009-01-11 20:00:00,36,"Hull Freetown","HUL2"
"262",2009-01-11 21:00:00,19,"Hull Freetown","HUL2"
"263",2009-01-11 22:00:00,21,"Hull Freetown","HUL2"
"264",2009-01-11 23:00:00,23,"Hull Freetown","HUL2"
"265",2009-01-12 00:00:00,11,"Hull Freetown","HUL2"
"266",2009-01-12 01:00:00,13,"Hull Freetown","HUL2"
"267",2009-01-12 02:00:00,19,"Hull Freetown","HUL2"
"268",2009-01-12 03:00:00,19,"Hull Freetown","HUL2"
"269",2009-01-12 04:00:00,13,"Hull Freetown","HUL2"
"270",2009-01-12 05:00:00,25,"Hull Freetown","HUL2"
"271",2009-01-12 06:00:00,34,"Hull Freetown","HUL2"
"272",2009-01-12 07:00:00,61,"Hull Freetown","HUL2"
"273",2009-01-12 08:00:00,69,"Hull Freetown","HUL2"
"274",2009-01-12 09:00:00,109,"Hull Freetown","HUL2"
"275",2009-01-12 10:00:00,99,"Hull Freetown","HUL2"
"276",2009-01-12 11:00:00,74,"Hull Freetown","HUL2"
"277",2009-01-12 12:00:00,96,"Hull Freetown","HUL2"
"278",2009-01-12 13:00:00,128,"Hull Freetown","HUL2"
"279",2009-01-12 14:00:00,115,"Hull Freetown","HUL2"
"280",2009-01-12 15:00:00,NA,"Hull Freetown","HUL2"
"281",2009-01-12 16:00:00,NA,"Hull Freetown","HUL2"
"282",2009-01-12 17:00:00,NA,"Hull Freetown","HUL2"
"283",2009-01-12 18:00:00,NA,"Hull Freetown","HUL2"
"284",2009-01-12 19:00:00,90,"Hull Freetown","HUL2"
"285",2009-01-12 20:00:00,82,"Hull Freetown","HUL2"
"286",2009-01-12 21:00:00,92,"Hull Freetown","HUL2"
"287",2009-01-12 22:00:00,105,"Hull Freetown","HUL2"
"288",2009-01-12 23:00:00,65,"Hull Freetown","HUL2"
"289",2009-01-13 00:00:00,61,"Hull Freetown","HUL2"
"290",2009-01-13 01:00:00,74,"Hull Freetown","HUL2"
"291",2009-01-13 02:00:00,38,"Hull Freetown","HUL2"
"292",2009-01-13 03:00:00,46,"Hull Freetown","HUL2"
"293",2009-01-13 04:00:00,55,"Hull Freetown","HUL2"
"294",2009-01-13 05:00:00,69,"Hull Freetown","HUL2"
"295",2009-01-13 06:00:00,160,"Hull Freetown","HUL2"
"296",2009-01-13 07:00:00,180,"Hull Freetown","HUL2"
"297",2009-01-13 08:00:00,181,"Hull Freetown","HUL2"
"298",2009-01-13 09:00:00,197,"Hull Freetown","HUL2"
"299",2009-01-13 10:00:00,149,"Hull Freetown","HUL2"
"300",2009-01-13 11:00:00,147,"Hull Freetown","HUL2"
"301",2009-01-13 12:00:00,115,"Hull Freetown","HUL2"
"302",2009-01-13 13:00:00,105,"Hull Freetown","HUL2"
"303",2009-01-13 14:00:00,115,"Hull Freetown","HUL2"
"304",2009-01-13 15:00:00,134,"Hull Freetown","HUL2"
"305",2009-01-13 16:00:00,128,"Hull Freetown","HUL2"
"306",2009-01-13 17:00:00,78,"Hull Freetown","HUL2"
"307",2009-01-13 18:00:00,29,"Hull Freetown","HUL2"
"308",2009-01-13 19:00:00,55,"Hull Freetown","HUL2"
"309",2009-01-13 20:00:00,82,"Hull Freetown","HUL2"
